transaction_id,date,city,branch,shop_name,product_id,product_category,unit_price,qty,total_revenue,profit_margin
CUS9964,01/12/2023,Austin,Central Park,Delight Caf‚,DES001,Desserts,3,1,3,1.05
CUS9965,22/06/2023,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Desserts,3,1,3,1.05
CUS9966,01/06/2022,New York,Central Park,TSQ Brew,SPC001,Sandwiches ,2.2,2,4.4,1.54
CUS9967,02/02/2021,New York,Central Park,TSQ Brew,SKT001,Cold Drinks,3,2,6,2.1
CUS9968,02/04/2023,Chicago,Madison Street,Park Brew,SPC001,Sandwiches ,3,2,6,2.1
CUS9969,05/05/2023,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Snacks,3.5,2,7,2.45
CUS9970,09/07/2023,Chicago,Madison Street,Park Brew,SKT001,Sandwiches ,2.5,1,2.5,0.875
CUS9971,09/09/2022,New York,Brooklyn,Beanery,TEA001,Snacks,3.5,1,3.5,1.225
CUS9972,18/03/2022,New York,Central Park,C P Coffee ,CLD001,Cold Drinks,2.5,1,2.5,0.875
CUS9973,28/11/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Snacks,3,2,6,2.1
CUS9974,07/09/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Specialty Drinks,3,2,6,2.1
CUS9975,07/09/2021,Seattle,Pike Place,Perk Caf‚,SPC001,Tea Beverages,0.8,1,0.8,0.28
CUS9976,26/11/2023,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Tea Beverages,4.5,1,4.5,1.575
CUS9977,18/02/2021,Los Angeles,Capitol Hill,Espresso,SPC001,Coffee Beverages,3.5,1,3.5,1.225
CUS9978,09/01/2023,Los Angeles,Venice Beach,Beach Cafe,COF001,Tea Beverages,3,1,3,1.05
CUS9979,04/05/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Coffee Beverages,7.6,1,7.6,2.66
CUS9980,26/03/2022,Chicago,Madison Street,Park Brew,CLD001,Desserts,3,1,3,1.05
CUS9981,08/10/2022,New York,Brooklyn,Beanery,SND001,Tea Beverages,3,2,6,2.1
CUS9982,05/11/2023,Los Angeles,Venice Beach,Beach Cafe,TEA001,Coffee Beverages,4.25,1,4.25,1.4875
CUS9983,22/01/2022,Seattle,Capitol Hill,Brew Cafe,DES001,Specialty Drinks,0.8,2,1.6,0.56
CUS9984,25/11/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,4,2,8,2.8
CUS9985,10/08/2022,Chicago,Madison Street,Park Roaste,SND001,Tea Beverages,3.75,1,3.75,1.3125
CUS9986,16/09/2021,Seattle,Capitol Hill,Brew Cafe,CLD001,Tea Beverages,0.8,2,1.6,0.56
CUS9987,13/02/2021,Seattle,Capitol Hill,Brew Cafe,TEA001,Specialty Drinks,3.75,2,7.5,2.625
CUS9988,13/05/2021,New York,Brooklyn,Sip & Savor,DES001,Tea Beverages,3.5,1,3.5,1.225
CUS9989,15/06/2023,New York,Central Park,TSQ Brew,DES001,Tea Beverages,3.5,1,3.5,1.225
CUS9990,20/07/2023,Los Angeles,Venice Beach,Coffee House,COF001,Desserts,28,1,28,9.8
CUS9991,28/05/2021,Chicago,Madison Street,Park Brew,COF001,Snacks,2.5,1,2.5,0.875
CUS9992,03/12/2023,Austin,Zilker Park,Lakeside Brew ,COF001,Tea Beverages,3,1,3,1.05
CUS9993,31/01/2023,New York,Central Park,TSQ Brew,CLD001,Specialty Drinks,2,2,4,1.4
CUS9994,14/08/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Desserts,3.75,1,3.75,1.3125
CUS9995,11/03/2021,Chicago,Madison Street,Park Roaste,SPC001,Sandwiches ,3,2,6,2.1
CUS9996,16/04/2022,Los Angeles,Venice Beach,Beach Cafe,COF001,Specialty Drinks,3.75,1,3.75,1.3125
CUS9997,15/02/2022,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Cold Drinks,4.5,1,4.5,1.575
CUS9998,17/08/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Desserts,3.75,1,3.75,1.3125
CUS9999,16/10/2023,Seattle,Pike Place,Perk Caf‚,DES001,Snacks,2.5,2,5,1.75
CUS10000,04/08/2023,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Snacks,2.1,1,2.1,0.735
CUS10001,12/08/2021,Los Angeles,Capitol Hill,Espresso,SPC001,Snacks,3.25,1,3.25,1.1375
CUS10002,03/09/2023,Los Angeles,Venice Beach,Beach Cafe,SPC001,Coffee Beverages,3,2,6,2.1
CUS10003,03/02/2023,New York,Central Park,C P Coffee ,CLD001,Coffee Beverages,3.25,1,3.25,1.1375
CUS10004,11/11/2022,Chicago,Madison Street,Park Roaste,TEA001,Cold Drinks,3.1,1,3.1,1.085
CUS10005,27/04/2023,New York,Central Park,TSQ Brew,TEA001,Snacks,3,1,3,1.05
CUS10006,16/08/2023,Austin,Zilker Park,Lakeside Brew ,COF001,Tea Beverages,3.1,1,3.1,1.085
CUS10007,10/02/2022,Austin,Zilker Park,Lakeside Brew ,SPC001,Specialty Drinks,3,2,6,2.1
CUS10008,04/06/2021,New York,Brooklyn,Beanery,SPC001,Desserts,2.5,1,2.5,0.875
CUS10009,03/11/2022,Seattle,Pike Place,Perk Caf‚,CLD001,Coffee Beverages,3.5,1,3.5,1.225
CUS10010,04/06/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Sandwiches ,3,1,3,1.05
CUS10011,08/09/2023,Chicago,Madison Street,Park Roaste,COF001,Sandwiches ,2.5,2,5,1.75
CUS10012,09/10/2023,Los Angeles,Capitol Hill,Espresso,SKT001,Sandwiches ,3.75,1,3.75,1.3125
CUS10013,19/11/2023,New York,Central Park,C P Coffee ,SKT001,Cold Drinks,3,1,3,1.05
CUS10014,09/02/2021,New York,Central Park,C P Coffee ,CLD001,Snacks,3,1,3,1.05
CUS10015,04/09/2022,Austin,Zilker Park,Lakeside Brew ,CLD001,Tea Beverages,2.5,2,5,1.75
CUS10016,30/03/2023,Austin,Central Park,Suburban Sip Spot,DES001,Sandwiches ,2.5,1,2.5,0.875
CUS10017,11/05/2022,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Coffee Beverages,3.75,2,7.5,2.625
CUS10018,05/10/2021,Chicago,Madison Street,Park Brew,SKT001,Snacks,0.8,1,0.8,0.28
CUS10019,29/05/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Cold Drinks,3.75,2,7.5,2.625
CUS10020,30/05/2023,Seattle,Capitol Hill,Brew Cafe,SND001,Cold Drinks,0.8,2,1.6,0.56
CUS10021,09/07/2021,Austin,Central Park,Delight Caf‚,SND001,Specialty Drinks,3.25,1,3.25,1.1375
CUS10022,30/06/2022,Los Angeles,Capitol Hill,Espresso,SND001,Sandwiches ,2.5,1,2.5,0.875
CUS10023,15/05/2022,Seattle,Pike Place,Perk Caf‚,SND001,Coffee Beverages,3,1,3,1.05
CUS10024,22/03/2022,Los Angeles,Capitol Hill,Espresso,TEA001,Sandwiches ,4.25,2,8.5,2.975
CUS10025,15/04/2022,Los Angeles,Venice Beach,Coffee House,COF001,Specialty Drinks,3.75,1,3.75,1.3125
CUS10026,06/07/2022,Los Angeles,Capitol Hill,Espresso,SKT001,Tea Beverages,3,2,6,2.1
CUS10027,16/08/2022,Los Angeles,Capitol Hill,Espresso,SND001,Specialty Drinks,4.5,1,4.5,1.575
CUS10028,16/06/2022,Austin,Central Park,Delight Caf‚,SPC001,Desserts,3.1,1,3.1,1.085
CUS10029,04/02/2021,New York,Central Park,TSQ Brew,COF001,Desserts,3,2,6,2.1
CUS10030,06/02/2023,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,2.5,1,2.5,0.875
CUS10031,26/05/2023,Los Angeles,Capitol Hill,Espresso,DES001,Sandwiches ,2.5,1,2.5,0.875
CUS10032,08/10/2022,Los Angeles,Venice Beach,Beach Cafe,DES001,Cold Drinks,2.5,2,5,1.75
CUS10033,05/07/2022,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Specialty Drinks,3.5,2,7,2.45
CUS10034,23/02/2021,Los Angeles,Venice Beach,Beach Cafe,TEA001,Specialty Drinks,2.5,1,2.5,0.875
CUS10035,20/05/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Cold Drinks,3,2,6,2.1
CUS10036,03/11/2023,Chicago,Madison Street,Park Roaste,SND001,Cold Drinks,2.5,1,2.5,0.875
CUS10037,07/10/2023,Los Angeles,Venice Beach,Beach Cafe,SND001,Tea Beverages,2.5,1,2.5,0.875
CUS10038,24/06/2022,Los Angeles,Capitol Hill,Espresso,SKT001,Snacks,3.75,1,3.75,1.3125
CUS10039,02/11/2021,Chicago,Madison Street,Park Roaste,DES001,Tea Beverages,4.25,1,4.25,1.4875
CUS10040,14/05/2021,Seattle,Capitol Hill,Brew Cafe,TEA001,Sandwiches ,3.75,1,3.75,1.3125
CUS10041,13/09/2021,Chicago,Madison Street,Park Roaste,COF001,Sandwiches ,3,1,3,1.05
CUS10042,09/04/2022,Austin,Zilker Park,Lakeside Brew ,DES001,Sandwiches ,2.5,1,2.5,0.875
CUS10043,28/09/2023,Chicago,Madison Street,Park Brew,COF001,Tea Beverages,3,1,3,1.05
CUS10044,11/05/2021,Chicago,Madison Street,Park Brew,SND001,Sandwiches ,2.5,1,2.5,0.875
CUS10045,25/05/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Cold Drinks,3.25,1,3.25,1.1375
CUS10046,12/02/2021,Seattle,Capitol Hill,Brew Cafe,SPC001,Sandwiches ,4,1,4,1.4
CUS10047,26/12/2021,Los Angeles,Capitol Hill,Espresso,COF001,Sandwiches ,3,1,3,1.05
CUS10048,03/03/2022,Los Angeles,Capitol Hill,Espresso,SPC001,Specialty Drinks,3,1,3,1.05
CUS10049,03/10/2023,Austin,Central Park,Delight Caf‚,TEA001,Tea Beverages,3,1,3,1.05
CUS10050,26/01/2021,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Sandwiches ,2,1,2,0.7
CUS10051,28/10/2022,New York,Central Park,TSQ Brew,DES001,Coffee Beverages,3.75,2,7.5,2.625
CUS10052,26/07/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Desserts,0.8,2,1.6,0.56
CUS10053,16/07/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Cold Drinks,2.5,1,2.5,0.875
CUS10054,01/11/2021,New York,Central Park,TSQ Brew,TEA001,Cold Drinks,2.5,2,5,1.75
CUS10055,30/05/2023,Los Angeles,Capitol Hill,Espresso,COF001,Specialty Drinks,3,1,3,1.05
CUS10056,08/11/2022,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Snacks,3.75,1,3.75,1.3125
CUS10057,31/08/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Snacks,2.2,1,2.2,0.77
CUS10058,22/11/2021,Austin,Central Park,Suburban Sip Spot,CLD001,Sandwiches ,3.75,1,3.75,1.3125
CUS10059,15/02/2023,Austin,Zilker Park,Lakeside Brew ,CLD001,Snacks,3.75,1,3.75,1.3125
CUS10060,02/05/2021,Los Angeles,Venice Beach,Beach Cafe,TEA001,Desserts,14.75,1,14.75,5.1625
CUS10061,03/06/2022,Seattle,Capitol Hill,Brew Cafe,TEA001,Coffee Beverages,3.1,2,6.2,2.17
CUS10062,18/07/2023,Austin,Central Park,Delight Caf‚,DES001,Sandwiches ,2,2,4,1.4
CUS10063,17/07/2021,New York,Central Park,TSQ Brew,COF001,Cold Drinks,2,1,2,0.7
CUS10064,07/02/2023,Chicago,Madison Street,Park Brew,SPC001,Desserts,2.1,1,2.1,0.735
CUS10065,12/06/2023,Los Angeles,Venice Beach,Beach Cafe,DES001,Specialty Drinks,3.25,1,3.25,1.1375
CUS10066,10/07/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Coffee Beverages,3.25,1,3.25,1.1375
CUS10067,23/02/2023,Los Angeles,Venice Beach,Coffee House,DES001,Coffee Beverages,4,1,4,1.4
CUS10068,30/08/2021,New York,Brooklyn,Sip & Savor,COF001,Specialty Drinks,3.75,1,3.75,1.3125
CUS10069,03/03/2023,Austin,Central Park,Delight Caf‚,SPC001,Tea Beverages,3,2,6,2.1
CUS10070,31/08/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Specialty Drinks,0.8,1,0.8,0.28
CUS10071,08/12/2021,Los Angeles,Venice Beach,Beach Cafe,SND001,Tea Beverages,4,2,8,2.8
CUS10072,05/12/2021,Austin,Zilker Park,Lakeside Brew ,SND001,Desserts,4.5,1,4.5,1.575
CUS10073,02/08/2023,Los Angeles,Capitol Hill,Espresso,CLD001,Coffee Beverages,2.5,1,2.5,0.875
CUS10074,20/05/2023,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Desserts,4.5,2,9,3.15
CUS10075,30/05/2022,Los Angeles,Capitol Hill,Espresso,COF001,Specialty Drinks,3,1,3,1.05
CUS10076,03/01/2022,Austin,Central Park,Delight Caf‚,SND001,Desserts,3.75,2,7.5,2.625
CUS10077,19/05/2023,Austin,Central Park,Suburban Sip Spot,COF001,Sandwiches ,3,2,6,2.1
CUS10078,19/06/2021,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,8.95,1,8.95,3.1325
CUS10079,10/10/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Snacks,3,2,6,2.1
CUS10080,07/07/2021,Chicago,Madison Street,Park Roaste,CLD001,Coffee Beverages,3,1,3,1.05
CUS10081,19/08/2021,New York,Central Park,C P Coffee ,TEA001,Desserts,3,1,3,1.05
CUS10082,25/04/2021,New York,Central Park,C P Coffee ,SND001,Tea Beverages,2.5,1,2.5,0.875
CUS10083,14/12/2022,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Specialty Drinks,4.75,1,4.75,1.6625
CUS10084,01/10/2021,Chicago,Madison Street,Park Roaste,DES001,Sandwiches ,3,2,6,2.1
CUS10085,20/04/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Cold Drinks,2,1,2,0.7
CUS10086,23/08/2022,Los Angeles,Venice Beach,Beach Cafe,SKT001,Desserts,3.75,2,7.5,2.625
CUS10087,15/06/2021,New York,Central Park,TSQ Brew,COF001,Desserts,4.5,2,9,3.15
CUS10088,09/07/2021,New York,Central Park,C P Coffee ,SKT001,Cold Drinks,3,1,3,1.05
CUS10089,03/09/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Sandwiches ,3.75,1,3.75,1.3125
CUS10090,02/11/2023,New York,Brooklyn,Sip & Savor,DES001,Sandwiches ,0.8,1,0.8,0.28
CUS10091,09/05/2021,Los Angeles,Venice Beach,Beach Cafe,SND001,Cold Drinks,2.5,1,2.5,0.875
CUS10092,17/10/2022,New York,Central Park,C P Coffee ,TEA001,Tea Beverages,8.95,1,8.95,3.1325
CUS10093,27/07/2023,Austin,Zilker Park,Lakeside Brew ,CLD001,Snacks,2.5,2,5,1.75
CUS10094,06/02/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Cold Drinks,2,1,2,0.7
CUS10095,05/06/2022,Los Angeles,Venice Beach,Beach Cafe,COF001,Desserts,3,1,3,1.05
CUS10096,27/12/2021,New York,Brooklyn,Sip & Savor,TEA001,Sandwiches ,3.5,1,3.5,1.225
CUS10097,08/08/2021,Seattle,Capitol Hill,Brew Cafe,CLD001,Tea Beverages,3.1,2,6.2,2.17
CUS10098,17/07/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Sandwiches ,3,2,6,2.1
CUS10099,14/11/2021,New York,Central Park,C P Coffee ,COF001,Coffee Beverages,3,1,3,1.05
CUS10100,01/06/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Sandwiches ,3.1,2,6.2,2.17
CUS10101,08/12/2022,New York,Brooklyn,Beanery,SND001,Snacks,2.2,1,2.2,0.77
CUS10102,31/12/2021,Austin,Central Park,Suburban Sip Spot,TEA001,Cold Drinks,3,2,6,2.1
CUS10103,08/10/2021,Austin,Central Park,Suburban Sip Spot,SKT001,Coffee Beverages,2.55,1,2.55,0.8925
CUS10104,15/04/2021,Chicago,Madison Street,Park Roaste,SND001,Coffee Beverages,10,1,10,3.5
CUS10105,12/05/2021,Seattle,Pike Place,Perk Caf‚,COF001,Coffee Beverages,3,2,6,2.1
CUS10106,20/03/2021,New York,Brooklyn,Beanery,SKT001,Desserts,3.75,1,3.75,1.3125
CUS10107,28/02/2022,Chicago,Madison Street,Park Brew,SPC001,Cold Drinks,3.75,1,3.75,1.3125
CUS10108,14/12/2022,Chicago,Madison Street,Park Brew,SPC001,Snacks,2.5,1,2.5,0.875
CUS10109,21/03/2023,Los Angeles,Venice Beach,Coffee House,SKT001,Desserts,2.5,1,2.5,0.875
CUS10110,16/05/2021,Seattle,Capitol Hill,Brew Cafe,CLD001,Desserts,2,1,2,0.7
CUS10111,23/03/2022,Los Angeles,Capitol Hill,Espresso,SND001,Tea Beverages,2.5,2,5,1.75
CUS10112,11/06/2021,New York,Central Park,C P Coffee ,SPC001,Cold Drinks,2,1,2,0.7
CUS10113,18/12/2023,Los Angeles,Venice Beach,Coffee House,COF001,Cold Drinks,2,1,2,0.7
CUS10114,16/04/2021,New York,Brooklyn,Beanery,COF001,Desserts,2.5,1,2.5,0.875
CUS10115,06/06/2021,Chicago,Madison Street,Park Brew,COF001,Tea Beverages,3.5,1,3.5,1.225
CUS10116,26/02/2023,Chicago,Madison Street,Park Brew,CLD001,Sandwiches ,3,2,6,2.1
CUS10117,19/05/2021,New York,Brooklyn,Sip & Savor,SKT001,Desserts,2.5,2,5,1.75
CUS10118,19/08/2021,Los Angeles,Venice Beach,Beach Cafe,DES001,Sandwiches ,2.2,2,4.4,1.54
CUS10119,07/05/2023,Austin,Central Park,Suburban Sip Spot,SND001,Cold Drinks,2.5,1,2.5,0.875
CUS10120,13/07/2021,New York,Brooklyn,Sip & Savor,SPC001,Snacks,3,1,3,1.05
CUS10121,31/08/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Cold Drinks,3,2,6,2.1
CUS10122,07/08/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Snacks,3.5,2,7,2.45
CUS10123,13/01/2021,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Specialty Drinks,2.5,1,2.5,0.875
CUS10124,28/08/2022,Chicago,Madison Street,Park Brew,DES001,Cold Drinks,3.5,1,3.5,1.225
CUS10125,11/03/2023,New York,Central Park,C P Coffee ,DES001,Tea Beverages,3,1,3,1.05
CUS10126,08/03/2021,Los Angeles,Venice Beach,Beach Cafe,SND001,Snacks,3.5,2,7,2.45
CUS10127,12/05/2022,Los Angeles,Capitol Hill,Espresso,TEA001,Sandwiches ,3.5,2,7,2.45
CUS10128,21/01/2021,Los Angeles,Venice Beach,Coffee House,COF001,Cold Drinks,3.75,1,3.75,1.3125
CUS10129,16/03/2021,Chicago,Madison Street,Park Roaste,COF001,Cold Drinks,3,2,6,2.1
CUS10130,20/01/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Tea Beverages,2.5,2,5,1.75
CUS10131,13/03/2021,New York,Brooklyn,Beanery,COF001,Cold Drinks,2,1,2,0.7
CUS10132,04/05/2023,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,3.25,1,3.25,1.1375
CUS10133,16/02/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Tea Beverages,3.75,1,3.75,1.3125
CUS10134,05/02/2021,Chicago,Madison Street,Park Brew,SPC001,Coffee Beverages,4.5,2,9,3.15
CUS10135,24/08/2023,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Tea Beverages,4.25,2,8.5,2.975
CUS10136,11/06/2021,Austin,Central Park,Delight Caf‚,SKT001,Specialty Drinks,4.5,1,4.5,1.575
CUS10137,19/06/2021,New York,Brooklyn,Beanery,COF001,Cold Drinks,2.5,1,2.5,0.875
CUS10138,11/01/2022,Chicago,Madison Street,Park Roaste,SND001,Tea Beverages,3.5,2,7,2.45
CUS10139,16/11/2023,Austin,Central Park,Delight Caf‚,COF001,Coffee Beverages,3,2,6,2.1
CUS10140,20/02/2022,New York,Brooklyn,Beanery,SPC001,Sandwiches ,2.2,2,4.4,1.54
CUS10141,09/01/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Cold Drinks,4.25,2,8.5,2.975
CUS10142,30/07/2022,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Sandwiches ,3,2,6,2.1
CUS10143,02/05/2023,New York,Brooklyn,Sip & Savor,SND001,Coffee Beverages,3.75,2,7.5,2.625
CUS10144,04/05/2023,Los Angeles,Venice Beach,Beach Cafe,CLD001,Snacks,0.8,2,1.6,0.56
CUS10145,30/07/2022,Seattle,Capitol Hill,Brew Cafe,SKT001,Desserts,3.1,1,3.1,1.085
CUS10146,18/10/2022,New York,Brooklyn,Sip & Savor,CLD001,Sandwiches ,3.5,1,3.5,1.225
CUS10147,01/07/2023,Austin,Central Park,Suburban Sip Spot,SKT001,Sandwiches ,3.1,1,3.1,1.085
CUS10148,12/06/2021,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Sandwiches ,3,1,3,1.05
CUS10149,18/12/2023,New York,Brooklyn,Sip & Savor,CLD001,Specialty Drinks,2.2,2,4.4,1.54
CUS10150,02/05/2023,Austin,Zilker Park,Lakeside Brew ,COF001,Sandwiches ,2.5,2,5,1.75
CUS10151,15/04/2022,Seattle,Pike Place,Perk Caf‚,SND001,Cold Drinks,4.75,2,9.5,3.325
CUS10152,09/09/2023,Seattle,Pike Place,Perk Caf‚,SND001,Snacks,2.2,2,4.4,1.54
CUS10153,21/02/2023,New York,Brooklyn,Beanery,COF001,Coffee Beverages,4.25,1,4.25,1.4875
CUS10154,05/10/2021,Chicago,Madison Street,Park Brew,SKT001,Specialty Drinks,0.8,1,0.8,0.28
CUS10155,28/04/2023,Austin,Central Park,Suburban Sip Spot,TEA001,Sandwiches ,3.5,1,3.5,1.225
CUS10156,09/08/2022,Austin,Central Park,Delight Caf‚,CLD001,Coffee Beverages,6.4,1,6.4,2.24
CUS10157,27/08/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Coffee Beverages,2,2,4,1.4
CUS10158,17/01/2022,New York,Brooklyn,Beanery,SKT001,Desserts,2.5,2,5,1.75
CUS10159,10/04/2022,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Specialty Drinks,3.5,1,3.5,1.225
CUS10160,11/04/2021,New York,Brooklyn,Beanery,DES001,Coffee Beverages,2.5,2,5,1.75
CUS10161,14/07/2023,Los Angeles,Venice Beach,Beach Cafe,SKT001,Sandwiches ,2.5,1,2.5,0.875
CUS10162,25/03/2023,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Desserts,22.5,1,22.5,7.875
CUS10163,20/02/2021,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Tea Beverages,3.1,1,3.1,1.085
CUS10164,21/11/2023,Chicago,Madison Street,Park Brew,SKT001,Coffee Beverages,3,2,6,2.1
CUS10165,29/05/2023,Chicago,Madison Street,Park Brew,TEA001,Cold Drinks,3,2,6,2.1
CUS10166,19/07/2022,Seattle,Pike Place,Perk Caf‚,SPC001,Sandwiches ,3.5,1,3.5,1.225
CUS10167,20/06/2021,Seattle,Capitol Hill,Brew Cafe,SPC001,Snacks,3.5,2,7,2.45
CUS10168,05/10/2021,New York,Brooklyn,Sip & Savor,TEA001,Snacks,2.5,1,2.5,0.875
CUS10169,29/08/2022,Seattle,Capitol Hill,Brew Cafe,CLD001,Snacks,3,1,3,1.05
CUS10170,08/07/2021,Seattle,Pike Place,Perk Caf‚,CLD001,Specialty Drinks,0.8,2,1.6,0.56
CUS10171,26/02/2022,Chicago,Madison Street,Park Roaste,SND001,Tea Beverages,3.25,1,3.25,1.1375
CUS10172,12/07/2022,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Snacks,3.1,1,3.1,1.085
CUS10173,14/07/2023,New York,Brooklyn,Sip & Savor,SPC001,Specialty Drinks,3,2,6,2.1
CUS10174,06/08/2021,Chicago,Madison Street,Park Roaste,SPC001,Sandwiches ,3.25,1,3.25,1.1375
CUS10175,08/01/2021,Los Angeles,Venice Beach,Beach Cafe,SND001,Desserts,3.5,2,7,2.45
CUS10176,06/08/2023,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Tea Beverages,3.75,1,3.75,1.3125
CUS10177,22/03/2023,New York,Central Park,TSQ Brew,DES001,Coffee Beverages,3,2,6,2.1
CUS10178,03/07/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Cold Drinks,3.1,1,3.1,1.085
CUS10179,03/05/2021,New York,Brooklyn,Sip & Savor,SND001,Sandwiches ,2.5,1,2.5,0.875
CUS10180,05/05/2022,New York,Central Park,TSQ Brew,SKT001,Sandwiches ,4.25,1,4.25,1.4875
CUS10181,22/11/2021,Austin,Central Park,Delight Caf‚,COF001,Cold Drinks,0.8,1,0.8,0.28
CUS10182,08/06/2021,Austin,Central Park,Delight Caf‚,SKT001,Tea Beverages,4.75,1,4.75,1.6625
CUS10183,31/07/2021,New York,Brooklyn,Beanery,CLD001,Snacks,2,1,2,0.7
CUS10184,26/12/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Specialty Drinks,2.5,2,5,1.75
CUS10185,24/09/2023,New York,Brooklyn,Beanery,COF001,Desserts,4.75,1,4.75,1.6625
CUS10186,15/08/2022,Los Angeles,Venice Beach,Coffee House,SND001,Sandwiches ,2.5,2,5,1.75
CUS10187,06/01/2023,Seattle,Pike Place,Perk Caf‚,SPC001,Coffee Beverages,3,2,6,2.1
CUS10188,14/06/2023,New York,Central Park,TSQ Brew,COF001,Specialty Drinks,3.25,1,3.25,1.1375
CUS10189,12/08/2022,Seattle,Capitol Hill,Brew Cafe,CLD001,Snacks,4.75,2,9.5,3.325
CUS10190,19/01/2022,Los Angeles,Venice Beach,Coffee House,SND001,Snacks,3,2,6,2.1
CUS10191,21/09/2022,Chicago,Madison Street,Park Brew,COF001,Snacks,3.75,2,7.5,2.625
CUS10192,18/10/2022,New York,Brooklyn,Beanery,CLD001,Cold Drinks,0.8,2,1.6,0.56
CUS10193,17/07/2021,Chicago,Madison Street,Park Brew,CLD001,Tea Beverages,2.5,2,5,1.75
CUS10194,21/07/2022,Seattle,Capitol Hill,Brew Cafe,DES001,Specialty Drinks,3,1,3,1.05
CUS10195,19/10/2023,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Snacks,3.5,1,3.5,1.225
CUS10196,13/04/2021,Seattle,Capitol Hill,Brew Cafe,DES001,Cold Drinks,3.75,2,7.5,2.625
CUS10197,03/11/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Tea Beverages,0.8,2,1.6,0.56
CUS10198,26/12/2021,Los Angeles,Venice Beach,Beach Cafe,COF001,Specialty Drinks,3,2,6,2.1
CUS10199,01/09/2023,New York,Central Park,TSQ Brew,SPC001,Tea Beverages,3,1,3,1.05
CUS10200,02/02/2023,Los Angeles,Capitol Hill,Espresso,SPC001,Cold Drinks,3.25,1,3.25,1.1375
CUS10201,17/08/2022,Austin,Central Park,Suburban Sip Spot,COF001,Sandwiches ,3.1,1,3.1,1.085
CUS10202,01/02/2023,New York,Brooklyn,Beanery,COF001,Coffee Beverages,3,1,3,1.05
CUS10203,03/05/2023,Austin,Zilker Park,Lakeside Brew ,SPC001,Sandwiches ,0.8,2,1.6,0.56
CUS10204,15/10/2021,Los Angeles,Capitol Hill,Espresso,COF001,Cold Drinks,3,1,3,1.05
